UWI,Nombre del Pozo,"Profundidad Total 
(ft)",Departamento,Cuenca,Lat,Lon,"Coordenada
X","Coordenada 
 Y","Elevación GL
(ft)","Elevacion 
(m)","Temperatura en superficie 
(°C)","BHT
(°F)","BHT
(°C)","Profundidad BHT
(ft)","Profundidad BHT 
(m)",Temperatura de formación (°C),Gradiente Geotérmico Aparente (°C/Km),Año de actualizacion del dato,Distance_To_Nearest_Volcano (m),Nearby Volcanos
SFAU0002,SAN FAUSTINO-2,7430,Norte de Santander,Catatumbo,8.075198,-72.435297,1181416.488031,1384791.470483,956.0,291.3888,26.743056,167.0,75.0,6630.0,2020.824,81.55600418591509,27.124058396928724,2008.0,387888.6402428274,0
SFEL0001,SAN FELIPE-1,9750,Casanare,Llanos Orientales,5.130025,-71.845747,1247899.997566,1059149.939712,545.0,166.116,27.369419999999998,198.0,92.22222222222223,9750.0,2971.8,102.64162157026405,25.32882480996839,2009.0,349559.09708536783,0
SFEN0001X,SAN FERNANDO X-1,8427,Santander,Valle Medio del Magdalena,6.314411,-74.139922,993470.896178,1189695.012917,699.0,213.0552,27.134724,187.0,86.11111111111111,13520.0,4120.896000000001,99.83353926293677,17.641506910860347,2008.0,117047.44191873775,0
SFRA0103,SAN FRANCISCO-103,3200,Huila,Valle Superior del Magdalena,3.093086,-75.380831,855485.578841,833558.47092,,718.0,24.61,131.0,55.0,3942.0,1201.5216,58.356756926628364,28.086683524148352,2008.0,74349.71762343911,0
SFRA0104,SAN FRANCISCO-104,3773,Huila,Valle Superior del Magdalena,3.086819,-75.374894,856144.788638,832864.524019,,609.0,25.155,134.0,56.66666666666667,3354.0,1022.2992,59.39961507287387,33.497644400850426,2008.0,74816.03902607794,0
SFRA0108,SAN FRANCISCO-108,3175,Huila,Valle Superior del Magdalena,3.033525,-75.402597,853057.186548,826973.517884,,703.0,24.685,125.0,51.66666666666667,3461.0,1054.9128,54.51045338532712,28.27290879902786,2008.0,70575.29593187475,0
SFRA0114,SAN FRANCISCO-114,5618,Huila,Valle Superior del Magdalena,3.052947,-75.375575,856064.577024,829118.115708,,520.0,25.599999999999998,154.0,67.77777777777779,5634.0,1717.2432000000001,73.09827705714837,27.659609924295154,2008.0,73920.89964142679,0
SFRA0012,SAN FRANCISCO-12,3990,Huila,Valle Superior del Magdalena,3.078136,-75.402106,853117.918428,831907.799388,,824.0,24.08,130.0,54.44444444444445,3990.0,1216.152,57.85365507473336,27.77091603248061,2008.0,71651.04219112686,0
SFRA0123,SAN FRANCISCO-123,4030,Huila,Valle Superior del Magdalena,3.071217,-75.387806,854707.050462,831140.503398,2724.0,830.2752,24.048624,132.0,55.55555555555556,4030.0,1228.344,59.008645367140296,28.46109995826926,2008.0,73017.44143889639,0
SFRA0013,SAN FRANCISCO-13,3025,Huila,Valle Superior del Magdalena,3.071267,-75.387742,854714.162519,831146.025087,,835.0,24.025,124.0,51.111111111111114,3025.0,922.0200000000001,53.51117374309275,31.97997195624037,2008.0,73025.61321170187,0
SFRA0014,SAN FRANCISCO-14,3338,Huila,Valle Superior del Magdalena,3.070861,-75.394403,853973.432098,831102.07017,,887.0,23.765,116.0,46.66666666666667,3338.0,1017.4224,49.383147660454235,25.179461018800286,2008.0,72294.81788286738,0
SFRA0143,SAN FRANCISCO-143,3835,Huila,Valle Superior del Magdalena,3.063779,-75.394097,854006.474459,830318.682206,2683.0,817.7784,24.111107999999998,130.0,54.44444444444445,3835.0,1168.9080000000001,57.68507583135523,28.722506674054102,2008.0,72154.22026063957,0
SFRA0144,SAN FRANCISCO-144,4120,Huila,Valle Superior del Magdalena,3.049248,-75.39908,853450.428063,828712.096115,2805.0,854.964,23.925179999999997,130.0,54.44444444444445,4120.0,1255.776,57.996812168959984,27.131934492266126,2008.0,71280.82545672928,0
SFRA0145,SAN FRANCISCO-145,3682,Huila,Valle Superior del Magdalena,3.060149,-75.390417,854415.170537,829916.642891,,843.0,23.985,130.0,54.44444444444445,3682.0,1122.2736,57.5209971460455,29.88219374138847,2008.0,72467.91219971076,0
SFRA0146,SAN FRANCISCO-146,4040,Huila,Valle Superior del Magdalena,3.035959,-75.394354,853974.13253,827241.632407,,803.0,24.185,130.0,54.44444444444445,4040.0,1231.392,57.90852769672174,27.386508680194236,2008.0,71523.64330622905,0
SFRA0147,SAN FRANCISCO-147,3742,Huila,Valle Superior del Magdalena,3.067538,-75.390465,854410.842932,830733.984116,,861.0,23.895,129.0,53.88888888888889,3742.0,1140.5616,57.02950577028475,29.051044476935527,2008.0,72638.77274179236,0
SFRA0148,SAN FRANCISCO-148,3382,Huila,Valle Superior del Magdalena,3.046037,-75.383014,855236.424879,828354.774089,,697.0,24.715,130.0,54.44444444444445,3382.0,1030.8336000000002,57.206277850123755,31.519420641822062,2008.0,72963.98194170586,0
SFRA0149,SAN FRANCISCO-149,3764,Huila,Valle Superior del Magdalena,3.042673,-75.386377,854862.098742,827983.187323,,795.0,24.224999999999998,135.0,57.22222222222222,3764.0,1147.2672,60.3864204201829,31.519614977385306,2008.0,72528.13150770961,0
SFRA0015,SAN FRANCISCO-15,3485,Huila,Valle Superior del Magdalena,3.070575,-75.402125,853114.726785,831071.483004,,756.0,24.419999999999998,129.0,53.88888888888889,3518.0,1072.2864,56.79222062186865,30.18990133780364,2008.0,71452.5614500245,0
SFRA0017,SAN FRANCISCO-17,2940,Huila,Valle Superior del Magdalena,3.056481,-75.388369,854642.370962,829510.657017,,827.0,24.064999999999998,120.0,48.88888888888889,2940.0,896.1120000000001,51.20495002789444,30.286337006863473,2008.0,72606.47874996762,0
SFRA0177,SAN FRANCISCO-177,3350,Huila,Valle Superior del Magdalena,3.0601,-75.39027,854431.531893,829911.225268,2747.0,837.2856,24.013572,122.0,50.0,2754.0,839.4192,52.135210954965856,33.50130537276947,2008.0,72482.73696647251,0
SFRA0178,SAN FRANCISCO-178,3395,Huila,Valle Superior del Magdalena,3.053666,-75.383755,855155.138362,829198.707368,,730.0,24.55,123.0,50.55555555555556,3395.0,1034.796,53.330828748881096,27.813046000256183,2008.0,73045.80730948839,0
SFRA0018,SAN FRANCISCO-18,3257,Huila,Valle Superior del Magdalena,3.0476,-75.401331,853199.933977,828530.153857,,818.0,24.11,124.0,51.111111111111114,3280.0,999.744,53.76813272316214,29.665727149312364,2008.0,71000.01713069146,0
SFRA0180,SAN FRANCISCO-180,3450,Huila,Valle Superior del Magdalena,3.067246,-75.39047,854410.247384,830701.632077,2775.0,845.82,23.9709,132.0,55.55555555555556,3109.0,947.6232,58.03945051354295,35.95157918626618,2008.0,72631.10471602708,0
SFRA0181,SAN FRANCISCO-181,3780,Huila,Valle Superior del Magdalena,3.049144,-75.39907,853451.526006,828700.635771,,862.0,23.89,122.0,50.0,3147.0,959.2056,52.52208351004552,29.849787688943348,2008.0,71279.6562021564,0
SFRA0002,SAN FRANCISCO-2,2734,Huila,Valle Superior del Magdalena,3.066247,-75.386375,854865.453992,830590.645541,,706.0,24.669999999999998,124.0,51.111111111111114,2734.0,833.3232,53.22712186600382,34.26896294979405,2008.0,73050.66969089248,0
SFRA0201,SAN FRANCISCO-201,4710,Huila,Valle Superior del Magdalena,3.042649,-75.400609,853279.55922,827982.468485,,819.0,24.105,136.0,57.77777777777778,4710.0,1435.6080000000002,61.99869618600803,26.395573294386782,2008.0,70974.29030292649,0
SFRA0021,SAN FRANCISCO-21,3210,Huila,Valle Superior del Magdalena,3.042025,-75.39335,854086.601265,827912.431884,,791.0,24.244999999999997,120.0,48.88888888888889,3210.0,978.408,51.47464406848619,27.830561553550456,2008.0,71753.70739000877,0
SFRA0023,SAN FRANCISCO-23,3020,Huila,Valle Superior del Magdalena,3.060067,-75.390467,854409.644197,829907.590861,,838.0,24.009999999999998,121.0,49.44444444444445,3020.0,920.4960000000001,51.83954261900233,30.233203206751934,2008.0,72460.57873020748,0
SFRA0024,SAN FRANCISCO-24,3230,Huila,Valle Superior del Magdalena,3.074675,-75.390939,854359.114999,831523.444093,,862.0,23.89,120.0,48.88888888888889,3234.0,985.7232,51.49901691322983,28.00889429530504,2008.0,72766.0203287537,0
SFRA0025,SAN FRANCISCO-25,3070,Huila,Valle Superior del Magdalena,3.067386,-75.390586,854397.35671,830717.188235,,849.0,23.955,116.0,46.66666666666667,3070.0,935.7360000000001,49.11153894356462,26.884226901139442,2008.0,72621.95373133266,0
SFRA0026,SAN FRANCISCO-26,3296,Huila,Valle Superior del Magdalena,3.078653,-75.380225,855550.967146,831961.961954,,847.0,23.965,140.0,60.0,3296.0,1004.6208,62.673387276697724,38.53034625273309,2008.0,74025.68895781411,0
SFRA0027,SAN FRANCISCO-27,3225,Huila,Valle Superior del Magdalena,3.074611,-75.397825,853593.413708,831517.31791,,824.0,24.08,130.0,54.44444444444445,3250.0,990.6,57.070856667170304,33.30391345363447,2008.0,72020.53231166712,0
SFRA0028,SAN FRANCISCO-28,3100,Huila,Valle Superior del Magdalena,3.067261,-75.397908,853583.149967,830704.361079,,782.0,24.29,124.0,51.111111111111114,3100.0,944.88,53.58598543423053,31.00497992785383,2008.0,71825.91923180441,0
SFRA0029,SAN FRANCISCO-29,3470,Huila,Valle Superior del Magdalena,3.092964,-75.387756,854715.560538,833545.89999,,723.0,24.585,132.0,55.55555555555556,3470.0,1057.656,58.4087211705005,31.979888707198274,2008.0,73602.5911272402,0
SFRA0003,SAN FRANCISCO-3,3295,Huila,Valle Superior del Magdalena,3.061369,-75.400892,853250.608316,830053.100211,,716.0,24.619999999999997,123.0,50.55555555555556,3295.0,1004.316,53.22791915186346,28.48497798687212,2008.0,71359.7885151094,0
SFRA0030,SAN FRANCISCO-30,3410,Huila,Valle Superior del Magdalena,3.085589,-75.386986,854800.120288,832730.064549,2600.0,792.48,24.2376,130.0,54.44444444444445,3410.0,1039.3680000000002,57.23524777400967,31.747800369079737,2008.0,73480.47044115413,0
SFRA0032,SAN FRANCISCO-32,3460,Huila,Valle Superior del Magdalena,3.089564,-75.384106,855120.948756,833169.336124,,752.0,24.439999999999998,131.0,55.0,3460.0,1054.608,57.842745152285445,31.673138409992575,2008.0,73899.43718384852,0
SFRA0033,SAN FRANCISCO-33,3380,Huila,Valle Superior del Magdalena,3.082111,-75.384047,855126.432914,832344.99376,,785.0,24.275,131.0,55.0,3380.0,1030.2240000000002,57.75976736975011,32.50241439701473,2008.0,73703.7460940454,0
SFRA0035,SAN FRANCISCO-35,3368,Huila,Valle Superior del Magdalena,3.08565,-75.381211,855442.264357,832736.036345,,749.0,24.455,120.0,48.88888888888889,3368.0,1026.5664000000002,51.636269151272586,26.47784804886716,2008.0,74104.04122298995,0
SFRA0037,SAN FRANCISCO-37,3203,Huila,Valle Superior del Magdalena,3.082556,-75.376756,855937.264289,832393.169709,,655.0,24.925,130.0,54.44444444444445,3209.0,978.1032,57.02918548424148,32.82290200486153,2008.0,74501.87688707975,0
SFRA0038,SAN FRANCISCO-38,2722,Huila,Valle Superior del Magdalena,3.073417,-75.375844,856037.35583,831382.220491,,541.0,25.494999999999997,140.0,60.0,2736.0,833.9328,62.11792860241112,43.915922964549566,2008.0,74366.70398481864,0
SFRA0039,SAN FRANCISCO-39,2900,Huila,Valle Superior del Magdalena,3.031339,-75.390519,854399.924613,826730.086476,2033.0,619.6584,25.101708,124.0,51.111111111111114,2905.0,885.4440000000001,53.3928284574555,31.95133792476486,2008.0,71855.91822812606,0
SFRA0004,SAN FRANCISCO-4,3426,Huila,Valle Superior del Magdalena,3.078347,-75.394172,854000.091641,831930.059482,,843.0,23.985,127.0,52.77777777777778,3460.0,1054.608,55.620522930063224,29.997423620969332,2008.0,72512.27628194586,0
SFRA0041,SAN FRANCISCO-41,3588,Huila,Valle Superior del Magdalena,3.081978,-75.397758,853601.836189,832332.124229,,795.0,24.224999999999998,130.0,54.44444444444445,3588.0,1093.6224,57.42137022668625,30.354508308065245,2008.0,72222.60702085371,0
SFRA0045,SAN FRANCISCO-45,2575,Huila,Valle Superior del Magdalena,3.060297,-75.376175,855998.839954,829931.157038,,498.0,25.71,130.0,54.44444444444445,2575.0,784.86,56.40954492743713,39.11467641036253,2008.0,74018.51660728246,0
SFRA0048,SAN FRANCISCO-48,2937,Huila,Valle Superior del Magdalena,3.045814,-75.390528,854400.930737,828331.131675,,822.0,24.09,117.0,47.22222222222222,2937.0,895.1976000000001,49.53533397960891,28.424265189728953,2008.0,72139.70241331545,0
SFRA0049,SAN FRANCISCO-49,2940,Huila,Valle Superior del Magdalena,3.045836,-75.404956,852796.604729,828335.546712,,669.0,24.855,122.0,50.0,2940.0,896.1120000000001,52.31606113900555,30.644675151103375,2008.0,70567.24472916167,0
SFRA0005,SAN FRANCISCO-5,2841,Huila,Valle Superior del Magdalena,3.049439,-75.37615,856000.172685,828730.150397,,510.0,25.65,134.0,56.66666666666667,2841.0,865.9368000000001,58.88595728310343,38.38150461223432,2008.0,73783.54997160437,0
SFRA0051,SAN FRANCISCO-51,2519.5,Huila,Valle Superior del Magdalena,3.064797,-75.378344,855758.216505,830429.180174,,563.0,25.384999999999998,138.0,58.88888888888889,2522.0,768.7056,60.804377209249076,46.07664782102417,2008.0,73887.1787481054,0
SFRA0052,SAN FRANCISCO-52,3005,Huila,Valle Superior del Magdalena,3.052914,-75.404592,852838.031745,829118.359606,,668.0,24.86,131.0,55.0,3013.0,918.3624000000001,57.38815278520792,35.4197349381986,2008.0,70762.1235311061,0
SFRA0056,SAN FRANCISCO-56,2864,Huila,Valle Superior del Magdalena,3.02735,-75.386867,854805.566532,826288.394443,,560.0,25.4,126.0,52.22222222222222,2864.0,872.9472000000001,54.463891655133416,33.293985770426225,2008.0,72183.90553203273,0
SFRA0057,SAN FRANCISCO-57,3750,Huila,Valle Superior del Magdalena,3.100253,-75.386889,854812.923262,834351.988336,2387.0,727.5576000000001,24.562212,135.0,57.22222222222222,3750.0,1143.0,60.37140849835866,31.329130794714487,2008.0,73906.42715520816,0
